saleprice,id,half_bath,gr_liv_area,lot_area,neighborhood,overall_qual,fireplace_qu,heating_qc,mas_vnr_area,year_built,porch_space,garage_total,bsmt_total
259000,43,0,1822,14122,3,8,4.0,5.0,240.0,115,119,77970.0,0.0
217000,2223,0,2259,21000,2,6,4.0,3.0,184.0,63,478,28350.0,1809.0
210000,2009,1,1635,8737,2,6,4.0,5.0,0.0,33,182,26400.0,0.0
148500,394,0,1002,8750,2,5,0.0,3.0,76.0,80,0,74866.0,1002.0
156932,1738,1,1412,8499,2,6,4.0,5.0,0.0,116,36,50544.0,0.0
145000,1196,0,1728,11072,2,5,0.0,3.0,0.0,75,0,55872.0,0.0
200000,828,0,1290,6762,2,7,4.0,5.0,0.0,117,168,77454.0,1282.0
450000,1694,1,2046,15431,3,10,4.0,5.0,400.0,115,428,100970.0,1994.0
172500,571,1,1471,3230,2,6,0.0,4.0,894.0,109,24,47960.0,0.0
240000,1192,1,2614,10800,2,6,3.0,3.0,0.0,84,281,52416.0,0.0
340000,1806,0,2466,11143,2,8,4.0,5.0,0.0,114,373,69540.0,0.0
201000,962,0,1466,8925,2,8,0.0,5.0,0.0,117,118,71370.0,0.0
122000,2142,1,969,10356,2,5,0.0,3.0,0.0,85,0,37400.0,0.0
213000,1648,0,1664,12299,2,7,3.0,3.0,67.0,88,0,58344.0,1529.0
175000,618,0,1691,9900,2,6,0.0,3.0,0.0,77,327,42350.0,1680.0
195400,2108,0,1208,6762,2,7,0.0,5.0,108.0,117,159,73476.0,1208.0
113500,772,1,1052,11625,2,5,1.0,3.0,172.0,77,215,62792.0,0.0
140200,2672,0,1577,6435,2,6,4.0,4.0,0.0,49,0,15288.0,0.0
116000,2492,0,909,8450,2,5,0.0,3.0,90.0,78,155,22932.0,0.0
359900,2903,0,1838,11577,2,9,4.0,5.0,382.0,115,386,78430.0,1838.0
157500,2783,1,1388,8340,2,6,0.0,3.0,62.0,87,442,27579.0,0.0
190000,786,0,1867,10708,2,5,4.0,5.0,0.0,65,618,19695.0,1617.0
100000,740,0,1301,6911,2,5,0.0,3.0,0.0,34,0,33000.0,0.0
160000,2546,0,1251,8800,2,6,4.0,3.0,425.0,74,116,34114.0,1251.0
203000,851,0,1444,10739,2,7,0.0,5.0,68.0,112,184,64624.0,1431.0
302000,1833,1,2810,9572,3,8,5.0,5.0,336.0,100,500,75000.0,0.0
143000,76,0,923,8012,2,6,3.0,3.0,0.0,90,80,23760.0,0.0
267000,2151,1,2452,16226,2,8,3.0,5.0,0.0,108,258,73764.0,0.0
103000,1880,0,1224,10899,2,4,0.0,3.0,0.0,74,0,39220.0,0.0
153500,2907,0,1337,4500,2,6,0.0,5.0,443.0,108,199,43740.0,1237.0
171000,1831,0,1701,16647,2,5,3.0,3.0,0.0,85,0,51935.0,1390.0
107000,2836,1,1669,8707,2,4,0.0,3.0,0.0,34,56,9792.0,0.0
128500,1955,0,952,8300,2,6,0.0,4.0,86.0,78,0,22464.0,952.0
116000,1926,0,922,9770,2,5,0.0,3.0,0.0,67,34,20636.0,922.0
160000,2924,0,1126,17400,2,5,4.0,2.0,0.0,87,336,42108.0,1126.0
180000,1003,0,1280,5070,3,8,0.0,5.0,0.0,102,226,51612.0,0.0
133000,1667,0,914,7920,2,5,0.0,5.0,32.0,80,120,29440.0,0.0
215000,2905,0,1368,7020,2,7,0.0,4.0,200.0,107,48,83888.0,2576.0
177500,921,0,1494,7500,2,6,4.0,2.0,0.0,52,224,11076.0,0.0
215000,1780,0,1534,10612,2,8,4.0,4.0,248.0,116,214,56144.0,0.0
150000,746,0,1582,6120,2,5,4.0,3.0,0.0,48,373,12000.0,0.0
320000,254,0,3222,12376,2,7,3.0,4.0,0.0,100,367,59400.0,1673.0
167000,606,1,1516,10004,2,6,0.0,3.0,180.0,74,152,34928.0,0.0
125000,2703,0,1032,8250,2,5,3.0,3.0,0.0,45,121,12740.0,0.0
65000,1306,0,1588,12205,2,3,0.0,4.0,0.0,59,0,0.0,0.0
200141,2102,0,1316,11175,2,7,4.0,5.0,0.0,117,20,51480.0,0.0
235876,1784,2,1528,9965,2,7,3.0,5.0,0.0,117,228,56160.0,0.0
123000,941,0,2168,8660,1,5,0.0,5.0,0.0,10,705,62208.0,0.0
137500,2699,0,1422,12375,2,5,3.0,3.0,41.0,61,0,17568.0,806.0
123600,2127,0,990,8070,2,4,0.0,5.0,0.0,104,0,0.0,990.0
160000,2607,0,1324,8658,2,6,3.0,5.0,101.0,75,138,33000.0,0.0
181000,1754,1,1690,8063,2,6,3.0,5.0,0.0,110,148,50930.0,0.0
125000,1367,0,825,8235,2,5,0.0,3.0,0.0,65,190,52560.0,825.0
154000,580,1,1556,11700,2,6,0.0,5.0,0.0,78,0,34398.0,0.0
231000,341,1,1797,12961,2,6,2.0,5.0,0.0,103,474,63448.0,1152.0
142000,26,0,1056,8450,2,5,2.0,5.0,0.0,78,269,23712.0,1056.0
475000,2667,1,3608,22950,2,10,3.0,5.0,0.0,2,670,86520.0,0.0
375000,2884,0,1778,5748,2,8,4.0,5.0,473.0,115,329,56925.0,3146.0
115000,28,0,864,10500,2,4,1.0,3.0,0.0,81,0,0.0,0.0
185000,531,0,1221,7500,2,7,0.0,5.0,0.0,114,113,45600.0,1221.0
108500,2189,0,865,10042,2,6,4.0,3.0,0.0,30,84,6480.0,660.0
147400,2508,1,1223,2544,2,7,0.0,5.0,0.0,115,166,55200.0,0.0
156000,573,1,1452,3768,2,7,0.0,5.0,218.0,109,34,55154.0,691.0
120000,1363,0,1308,10320,1,5,0.0,4.0,0.0,25,117,24000.0,0.0
167000,487,1,1374,9734,2,7,0.0,5.0,0.0,114,0,45600.0,0.0
191000,1083,0,1504,3182,2,7,4.0,5.0,14.0,115,176,50255.0,0.0
161500,1620,1,1384,8872,2,6,3.0,4.0,0.0,107,0,41730.0,0.0
130000,1929,0,1411,12198,2,5,3.0,3.0,0.0,65,360,20150.0,0.0
132500,1820,0,970,8480,2,5,0.0,3.0,0.0,73,216,66144.0,970.0
144000,1398,0,904,10200,2,5,0.0,5.0,0.0,80,143,81168.0,0.0
141000,2177,1,2233,9555,2,5,0.0,3.0,0.0,89,0,51531.0,0.0
117000,2144,0,875,7200,2,4,0.0,4.0,0.0,82,352,61880.0,0.0
84500,2697,0,754,6780,1,6,0.0,4.0,0.0,45,53,0.0,520.0
256000,1403,0,1663,53227,2,4,4.0,5.0,0.0,64,361,33856.0,1364.0
117500,596,0,925,9100,2,5,0.0,5.0,0.0,75,0,32175.0,0.0
160000,922,1,1308,9600,2,5,3.0,5.0,0.0,50,70,12800.0,728.0
187000,2065,0,1375,14175,2,5,4.0,4.0,0.0,66,0,21318.0,1240.0
350000,1710,1,2385,14277,3,8,4.0,5.0,280.0,113,420,92434.0,1317.0
133000,1034,2,1792,9000,2,5,0.0,3.0,0.0,84,45,44160.0,0.0
417500,1057,1,2464,13693,3,8,5.0,5.0,554.0,117,436,76050.0,2418.0
175900,470,0,1569,3635,2,7,3.0,5.0,130.0,117,163,77220.0,0.0
323262,819,1,1680,10933,2,9,4.0,5.0,242.0,119,209,135422.0,1555.0
185000,2160,0,1337,8450,2,7,0.0,5.0,0.0,113,39,60003.0,1337.0
129800,2552,0,816,8550,2,6,2.0,5.0,0.0,44,268,14160.0,816.0
220000,41,0,1541,12182,3,7,4.0,5.0,226.0,115,70,61180.0,0.0
133000,742,0,1573,6120,2,4,0.0,5.0,0.0,45,174,10800.0,0.0
133500,686,0,1461,10800,2,4,0.0,3.0,0.0,59,204,22656.0,0.0
170000,314,0,2048,12760,2,6,0.0,3.0,0.0,86,0,66736.0,0.0
168000,1630,1,1642,7655,2,6,3.0,4.0,0.0,103,374,40376.0,0.0
140750,191,1,1470,10560,2,6,0.0,5.0,0.0,32,0,49920.0,0.0
204000,1626,1,2299,7500,2,6,3.0,5.0,0.0,109,218,52538.0,0.0
222500,59,1,2035,9505,2,7,4.0,5.0,180.0,111,192,48174.0,0.0
134500,2632,0,999,10205,2,5,0.0,3.0,0.0,72,222,21600.0,925.0
214000,1835,0,1378,4379,2,8,4.0,5.0,0.0,114,216,61560.0,1378.0
119900,2675,0,1118,7800,2,5,4.0,3.0,0.0,49,271,20090.0,793.0
118000,1503,0,1440,12108,2,4,0.0,3.0,270.0,65,0,0.0,0.0
135000,1963,0,1134,7000,2,5,0.0,5.0,45.0,70,16,17780.0,0.0
207000,1352,1,1848,13053,2,6,4.0,4.0,0.0,33,220,11840.0,0.0
136500,1519,0,1694,8400,2,6,4.0,2.0,0.0,35,470,20160.0,0.0
107900,1305,0,901,6000,2,4,0.0,5.0,0.0,64,0,17984.0,0.0
126000,2014,1,1409,6240,2,6,4.0,4.0,0.0,48,309,41184.0,861.0
215000,1,0,1656,31770,2,6,4.0,2.0,112.0,70,272,36960.0,1080.0
426000,1052,1,2332,12474,3,10,5.0,5.0,272.0,117,330,99828.0,1682.0
147000,622,0,1113,9600,2,5,4.0,4.0,0.0,60,200,15840.0,0.0
147500,913,0,1232,8574,2,6,4.0,5.0,0.0,26,180,11440.0,0.0
383000,1058,0,1950,14418,3,9,4.0,5.0,480.0,117,363,82602.0,1950.0
241500,2348,0,1872,10400,2,7,3.0,4.0,102.0,98,236,59192.0,0.0
147500,1527,0,1264,15564,2,6,0.0,5.0,0.0,24,424,41600.0,0.0
355000,1011,1,2500,13543,3,8,4.0,5.0,130.0,115,224,78545.0,0.0
109500,1332,0,784,6130,2,5,0.0,4.0,0.0,34,116,0.0,784.0
45000,709,0,612,5925,2,2,0.0,2.0,0.0,50,25,23100.0,0.0
244400,209,0,2403,24090,2,7,3.0,5.0,0.0,50,374,17450.0,0.0
167000,619,0,1644,9600,2,6,4.0,3.0,238.0,63,110,26334.0,1416.0
200000,2150,1,1729,8158,2,7,0.0,5.0,214.0,112,449,60704.0,0.0
80000,2704,0,879,5220,2,5,0.0,4.0,0.0,46,108,8280.0,0.0
115000,2839,0,864,8172,2,5,0.0,3.0,0.0,65,0,38324.0,864.0
139000,1242,0,1196,9000,2,6,4.0,4.0,74.0,66,44,19602.0,1196.0
149500,2714,1,1400,7844,2,6,3.0,3.0,203.0,88,0,38720.0,0.0
108000,799,0,1510,9084,2,4,4.0,3.0,0.0,50,120,14800.0,755.0
106250,1260,0,1294,10800,2,4,0.0,3.0,0.0,10,544,0.0,0.0
194000,2107,0,1240,8556,2,7,0.0,5.0,0.0,116,233,95816.0,0.0
129500,2486,0,988,9100,2,5,0.0,5.0,51.0,72,0,54288.0,988.0
126000,1911,0,1560,8668,2,5,0.0,3.0,0.0,78,0,61776.0,0.0
120000,896,0,1368,11767,2,5,0.0,3.0,0.0,60,252,11700.0,1078.0
213000,272,0,1484,8400,2,7,0.0,5.0,109.0,114,179,69084.0,1473.0
190000,2521,0,1226,3874,2,8,2.0,3.0,0.0,90,211,43560.0,1226.0
183500,2324,0,1169,8076,2,6,3.0,4.0,112.0,103,170,41406.0,0.0
172000,1953,0,1651,10090,2,7,3.0,3.0,364.0,73,671,20148.0,0.0
100000,887,0,816,8877,2,4,4.0,5.0,0.0,48,0,19584.0,816.0
218836,1479,0,1564,11058,2,7,0.0,5.0,212.0,117,24,95238.0,0.0
163000,1317,0,1912,10800,2,6,3.0,5.0,0.0,15,237,75936.0,0.0
206580,1750,1,1525,10936,2,7,4.0,5.0,0.0,116,118,61944.0,0.0
163990,2815,1,1456,8461,2,6,4.0,5.0,0.0,115,24,44850.0,0.0
116500,2692,0,1330,7518,1,5,0.0,4.0,0.0,20,117,43290.0,0.0
188000,1090,1,1720,8010,2,7,4.0,5.0,0.0,112,186,44800.0,0.0
175000,1912,0,1280,10050,2,5,3.0,5.0,87.0,76,180,32832.0,0.0
182000,1634,0,1179,4740,3,8,0.0,4.0,0.0,98,243,47040.0,1166.0
103000,1974,0,960,6978,2,5,0.0,3.0,0.0,36,116,52416.0,0.0
466500,1764,1,2633,11400,3,10,4.0,5.0,705.0,111,454,89244.0,2633.0
149500,634,0,988,9240,2,6,0.0,3.0,0.0,69,156,20493.0,988.0
142500,1683,0,1055,2304,2,7,0.0,3.0,0.0,88,140,28072.0,0.0
136500,2199,0,1422,7223,2,5,0.0,3.0,0.0,36,64,29216.0,0.0
137000,2789,1,1320,3612,2,6,0.0,5.0,0.0,103,48,49852.0,0.0
226500,1018,0,1688,12680,2,7,5.0,5.0,102.0,98,189,51744.0,1675.0
171500,14,1,1341,10176,2,7,1.0,4.0,0.0,100,192,50600.0,1300.0
132500,2782,0,954,10780,2,5,0.0,4.0,0.0,86,0,49536.0,0.0
87500,2626,0,1040,8544,2,3,0.0,2.0,340.0,59,0,23600.0,0.0
223000,1175,1,1789,10646,2,7,3.0,5.0,513.0,111,0,60606.0,858.0
174000,1232,1,1537,8400,2,6,4.0,3.0,237.0,72,36,33264.0,1319.0
142000,2590,0,884,15428,2,5,0.0,5.0,0.0,61,195,16470.0,884.0
232600,2463,0,1489,11216,2,8,4.0,5.0,0.0,116,140,90016.0,0.0
181000,2358,1,1309,10140,2,6,2.0,2.0,99.0,84,265,40656.0,1040.0
151400,2911,1,2521,3964,1,6,4.0,4.0,0.0,83,748,47808.0,942.0
250000,1699,0,1634,11428,3,8,4.0,5.0,248.0,116,44,100456.0,0.0
196500,115,1,1714,10421,2,7,3.0,3.0,42.0,98,450,48608.0,0.0
185000,1998,0,2454,13500,2,7,4.0,3.0,0.0,-11,298,34560.0,0.0
113000,589,0,1216,9000,2,6,0.0,3.0,200.0,79,0,26544.0,1216.0
392000,1641,0,1419,8089,3,8,4.0,5.0,0.0,117,140,66339.0,1419.0
127500,2821,0,980,9400,2,6,0.0,3.0,250.0,85,0,0.0,0.0
177000,1846,1,1573,2117,2,6,0.0,5.0,216.0,110,32,48400.0,0.0
265000,1805,1,2443,10625,2,6,4.0,5.0,353.0,114,320,84816.0,0.0
312500,1853,1,2362,8413,2,8,3.0,5.0,0.0,108,327,119340.0,1220.0
325000,1321,1,2775,13500,2,10,4.0,4.0,0.0,3,607,86240.0,0.0
275000,564,0,2014,15676,2,8,4.0,4.0,115.0,90,717,77760.0,2014.0
290000,1771,1,2520,9950,3,7,3.0,5.0,290.0,105,338,75705.0,0.0
169000,90,0,1494,15410,2,6,2.0,5.0,250.0,84,482,38724.0,1208.0
89000,2684,0,616,6000,2,5,0.0,4.0,0.0,31,129,6355.0,0.0
180400,13,1,1465,8402,2,6,4.0,4.0,0.0,108,75,42444.0,0.0
284000,445,0,1629,10655,3,8,4.0,5.0,296.0,113,0,99440.0,3206.0
114500,1914,0,912,10150,2,5,0.0,5.0,1.0,68,0,18700.0,0.0
212900,2811,0,1552,10084,2,7,0.0,5.0,196.0,115,164,89930.0,0.0
187100,850,0,1430,16285,2,7,0.0,5.0,0.0,111,33,67155.0,0.0
176000,1844,1,1458,3230,2,6,2.0,4.0,1129.0,109,32,47960.0,0.0
215000,2225,0,1488,21579,2,6,4.0,5.0,0.0,78,216,43056.0,0.0
185900,1477,1,1582,8320,2,7,0.0,5.0,0.0,114,45,59280.0,0.0
120500,399,0,864,6960,2,4,0.0,3.0,0.0,80,96,65340.0,0.0
192140,2431,1,1838,21930,2,5,4.0,5.0,0.0,115,140,42780.0,0.0
130500,1605,0,816,6600,2,5,5.0,5.0,0.0,92,0,24288.0,0.0
98000,897,0,1529,8405,2,4,0.0,3.0,0.0,55,277,13200.0,0.0
475000,1426,0,2276,11778,2,9,4.0,5.0,554.0,118,325,159064.0,2271.0
67000,2240,0,1077,8967,1,5,0.0,4.0,0.0,30,0,10140.0,0.0
325624,1706,1,2161,10562,3,8,4.0,5.0,300.0,117,298,92313.0,1582.0
245000,2252,1,1409,12864,2,7,4.0,5.0,0.0,112,289,64512.0,1409.0
159000,1136,1,1114,13695,2,5,0.0,5.0,0.0,114,102,65664.0,1114.0
156000,1877,1,1073,10289,2,5,0.0,3.0,168.0,75,0,38625.0,1073.0
555000,424,0,2402,15431,3,10,4.0,5.0,200.0,118,242,79296.0,3094.0
162500,1182,0,1232,11120,2,6,0.0,3.0,0.0,94,0,48504.0,0.0
224500,2750,0,1440,9069,2,6,0.0,4.0,0.0,103,288,94760.0,2688.0
133000,1016,1,1488,47280,2,6,3.0,4.0,44.0,60,180,44280.0,0.0
180000,2436,1,1509,7875,2,7,4.0,5.0,0.0,113,75,44409.0,0.0
134500,1607,0,845,6600,2,5,0.0,4.0,0.0,92,0,24288.0,0.0
438780,2337,1,2945,13682,3,10,4.0,5.0,1031.0,116,229,74356.0,0.0
165000,1233,0,1431,9150,2,6,4.0,4.0,305.0,72,174,21312.0,0.0
100000,419,0,892,7150,2,5,0.0,3.0,60.0,77,0,22176.0,0.0
176000,633,1,1329,12285,2,7,4.0,4.0,128.0,70,203,30870.0,0.0
170000,2722,1,1779,17920,2,5,4.0,3.0,0.0,65,730,29510.0,1763.0
174000,469,0,1555,3684,2,7,3.0,5.0,130.0,117,163,77220.0,0.0
127000,1365,0,1236,7006,1,6,4.0,3.0,0.0,35,0,36480.0,768.0
185900,1098,1,1651,8390,2,7,3.0,5.0,0.0,109,103,49050.0,0.0
91300,711,0,886,5784,2,5,0.0,4.0,0.0,48,244,13104.0,0.0
200000,2808,0,1700,9135,2,6,0.0,5.0,120.0,113,215,61472.0,1682.0
143000,1959,0,1846,10496,2,6,4.0,5.0,320.0,59,0,18585.0,0.0
172500,2720,0,1920,13650,2,5,4.0,5.0,0.0,68,0,30668.0,1052.0
110000,2170,0,1088,8308,2,4,0.0,3.0,20.0,73,0,58240.0,0.0
140000,603,0,1362,9450,2,4,4.0,3.0,160.0,67,84,70656.0,1040.0
176432,2113,0,1314,9317,2,6,4.0,4.0,0.0,116,22,51040.0,0.0
179200,1146,0,1294,7153,2,6,0.0,4.0,88.0,101,163,50096.0,1278.0
203000,2105,0,1274,8814,2,7,0.0,5.0,80.0,115,362,58420.0,1274.0
248328,1786,0,1689,9849,2,7,0.0,5.0,0.0,117,56,111618.0,0.0
316500,961,0,1641,14463,2,9,0.0,5.0,406.0,118,95,104430.0,1641.0
125600,1405,0,1079,5190,2,7,4.0,3.0,0.0,58,135,14442.0,0.0
110000,1324,0,984,9750,2,5,0.0,4.0,164.0,69,0,21252.0,984.0
108500,1986,0,960,6000,2,4,0.0,4.0,0.0,30,168,32956.0,0.0
55993,307,0,1044,8712,1,5,0.0,3.0,0.0,62,0,31248.0,0.0
129000,180,0,1633,11851,2,5,4.0,5.0,0.0,58,226,13920.0,0.0
176000,2896,0,1137,13811,2,6,3.0,4.0,72.0,97,125,53447.0,1112.0
154000,668,1,1380,10143,2,6,0.0,2.0,295.0,73,216,26572.0,0.0
180000,1582,0,1256,18265,2,6,2.0,5.0,228.0,96,282,55488.0,0.0
134000,2285,1,1142,4224,1,5,1.0,3.0,0.0,86,626,45408.0,1142.0
243000,2079,0,2158,12615,2,6,4.0,3.0,0.0,60,68,34560.0,1202.0
270000,2272,0,1629,14536,2,8,4.0,5.0,236.0,112,252,90496.0,1616.0
134000,2250,1,1080,9187,2,6,0.0,3.0,0.0,93,278,45012.0,0.0
260000,502,1,2646,9900,3,7,3.0,5.0,256.0,103,544,67568.0,1347.0
168675,2166,1,1491,8333,2,7,4.0,4.0,0.0,116,130,56144.0,0.0
160000,1622,1,1694,10147,2,6,3.0,4.0,32.0,104,320,41392.0,0.0
95000,1299,0,1080,5914,2,5,0.0,4.0,0.0,0,195,0.0,0.0
173000,832,1,1422,11646,2,6,4.0,5.0,0.0,115,64,50600.0,0.0
187750,2470,0,1301,7200,2,7,4.0,5.0,0.0,116,337,66352.0,1293.0
215000,1017,1,2093,20544,2,7,3.0,4.0,123.0,96,427,52032.0,0.0
120000,1384,0,1073,9981,2,5,0.0,4.0,340.0,77,90,20790.0,0.0
249000,1790,0,1506,8251,2,7,4.0,5.0,143.0,115,227,77280.0,1494.0
164500,2530,0,1334,10140,2,7,0.0,4.0,264.0,77,319,36729.0,1334.0
230000,2893,0,1295,8239,3,7,0.0,4.0,0.0,96,0,29952.0,0.0
140000,2027,1,1344,5700,2,7,4.0,4.0,0.0,39,70,40584.0,672.0
118900,683,0,732,7200,2,5,0.0,3.0,0.0,62,68,14880.0,732.0
239900,823,0,1468,9178,2,8,4.0,5.0,0.0,118,334,106672.0,0.0
146300,2374,0,1069,4043,2,6,1.0,4.0,0.0,85,280,37400.0,0.0
124000,1594,0,1040,4224,1,5,0.0,4.0,0.0,85,100,42415.0,0.0
130000,2049,0,999,11235,2,5,0.0,3.0,0.0,73,216,22484.0,925.0
179000,1813,0,1349,8450,2,7,0.0,5.0,108.0,110,175,59290.0,0.0
180500,365,0,1442,11851,2,7,0.0,5.0,0.0,100,542,50000.0,0.0
80000,176,0,747,4608,2,4,0.0,3.0,0.0,55,0,12100.0,0.0
287090,510,0,1578,9262,2,8,4.0,5.0,194.0,118,36,99120.0,0.0
97000,1326,0,882,12702,2,5,0.0,4.0,0.0,66,45,20328.0,0.0
246990,2423,0,1511,2938,2,7,3.0,5.0,40.0,112,160,44576.0,1368.0
154204,1631,0,1128,18160,2,6,3.0,2.0,138.0,74,354,35520.0,1302.0
186000,1263,1,1312,11355,2,7,4.0,5.0,125.0,68,448,33660.0,0.0
111750,1046,1,1302,1680,1,5,0.0,3.0,356.0,82,0,21648.0,0.0
500000,47,1,2696,14300,3,9,4.0,5.0,1095.0,113,370,108254.0,2846.0
177439,1424,1,1356,10616,2,7,4.0,5.0,0.0,117,124,56628.0,0.0
335000,429,1,2184,11308,3,9,4.0,5.0,154.0,118,102,98648.0,1104.0
205000,1031,1,1964,10480,2,7,4.0,3.0,660.0,86,69,41538.0,0.0
212000,1635,0,1321,5118,3,8,3.0,4.0,0.0,100,204,48400.0,1312.0
246000,309,0,1646,3811,2,8,4.0,5.0,186.0,114,336,59850.0,1594.0
181900,1020,0,1260,10825,2,7,0.0,3.0,174.0,93,152,55614.0,1260.0
130000,178,0,1316,5500,2,5,0.0,3.0,0.0,39,0,40656.0,926.0
132000,1975,0,1432,9600,2,5,0.0,5.0,0.0,20,382,7200.0,0.0
220000,2096,1,1958,9317,2,7,3.0,5.0,0.0,104,295,51896.0,779.0
236500,865,0,1788,11838,2,8,3.0,5.0,0.0,111,353,57942.0,0.0
263435,385,1,1935,8004,2,8,0.0,5.0,110.0,119,150,65688.0,832.0
141000,1362,0,1969,6876,1,6,4.0,3.0,0.0,48,34,19200.0,0.0
213000,1091,1,1986,8396,2,7,4.0,5.0,196.0,113,168,49042.0,0.0
179781,317,0,1214,9803,2,7,0.0,5.0,0.0,119,25,62400.0,0.0
234250,1076,0,1342,6240,3,8,4.0,5.0,176.0,116,35,64350.0,1342.0
287000,1573,0,2898,15498,2,8,4.0,3.0,0.0,86,246,57190.0,1565.0
257500,485,1,2004,12891,2,8,4.0,5.0,0.0,112,48,72128.0,870.0
102000,2021,0,986,6180,2,6,4.0,3.0,0.0,36,128,6480.0,0.0
139400,2032,0,1108,7449,1,7,4.0,5.0,0.0,40,205,11200.0,0.0
105000,2604,0,1214,10410,2,3,0.0,3.0,0.0,25,376,101088.0,0.0
268000,1615,0,2217,15865,2,8,3.0,5.0,0.0,80,512,49680.0,2217.0
274970,2736,0,2201,19690,2,6,4.0,3.0,0.0,76,822,32832.0,0.0
180000,473,0,1220,3182,2,7,4.0,5.0,16.0,115,116,45655.0,0.0
161000,1316,0,1378,9600,2,7,4.0,5.0,0.0,38,116,13680.0,0.0
84900,244,0,930,11100,2,4,0.0,5.0,0.0,56,0,17248.0,0.0
119000,152,0,988,13587,2,5,0.0,3.0,0.0,68,0,17952.0,988.0
370000,1588,1,1964,11447,2,8,4.0,5.0,674.0,115,265,102580.0,1964.0
175900,2111,0,1270,7242,2,7,0.0,5.0,0.0,115,96,60260.0,0.0
142953,813,0,2240,7018,2,5,0.0,3.0,0.0,89,154,46992.0,0.0
279700,1854,1,1494,9466,2,8,4.0,5.0,0.0,104,247,49712.0,1494.0
132000,2575,1,1364,8400,2,5,4.0,4.0,0.0,67,60,22177.0,0.0
313000,867,1,2153,11050,2,9,5.0,5.0,204.0,110,395,80960.0,1440.0
108000,2879,1,1336,11040,1,4,0.0,4.0,0.0,30,167,59280.0,0.0
165400,1494,1,1656,6931,2,7,4.0,5.0,92.0,113,306,44861.0,0.0
187000,2771,1,1499,12438,2,6,3.0,5.0,68.0,105,504,49665.0,0.0
403000,496,1,2794,15138,3,8,3.0,5.0,506.0,105,348,85050.0,1462.0
195000,1651,1,2030,12046,2,6,3.0,3.0,298.0,86,224,47386.0,0.0
158500,1913,0,1254,9600,2,6,4.0,3.0,291.0,71,168,37275.0,1218.0
255000,2790,1,1989,11367,2,8,4.0,5.0,210.0,112,259,65632.0,1065.0
236500,1541,1,1898,26073,2,5,3.0,5.0,0.0,66,275,31944.0,0.0
129250,1684,0,988,7150,2,5,0.0,3.0,52.0,76,0,30240.0,988.0
289000,301,0,1801,15602,2,7,3.0,3.0,0.0,69,215,33396.0,1501.0
100000,1569,2,1872,10260,2,5,0.0,3.0,0.0,86,0,41624.0,0.0
275000,2153,1,2439,12728,2,8,3.0,5.0,256.0,111,305,62160.0,1531.0
207000,1467,1,1764,11690,2,8,3.0,5.0,192.0,109,149,61040.0,0.0
146000,2540,1,1200,9230,2,5,0.0,4.0,166.0,75,64,76908.0,864.0
116000,2368,1,1030,1890,1,6,0.0,5.0,380.0,82,0,21912.0,0.0
219500,874,1,2034,9375,2,7,0.0,5.0,573.0,107,612,69660.0,1057.0
173000,463,0,1405,3480,3,7,3.0,5.0,163.0,113,184,54014.0,0.0
135000,784,0,1229,17140,2,4,0.0,5.0,0.0,66,0,18744.0,0.0
213000,2149,1,1932,8749,2,7,4.0,5.0,0.0,113,120,68930.0,979.0
150000,2069,0,1299,11375,2,6,3.0,3.0,0.0,64,361,31616.0,0.0
194201,1743,2,1402,3922,2,7,4.0,5.0,72.0,116,136,75168.0,0.0
181000,472,0,1504,3182,2,7,4.0,5.0,16.0,115,156,52555.0,0.0
157900,1921,1,1442,9750,2,6,0.0,4.0,243.0,68,275,20468.0,0.0
217000,2778,1,1779,13426,2,7,3.0,5.0,0.0,109,315,63874.0,951.0
252000,526,1,1953,10574,2,8,4.0,5.0,0.0,115,210,119945.0,0.0
197000,2795,1,1909,8726,2,7,0.0,5.0,0.0,112,108,59248.0,0.0
189500,478,1,1630,7984,2,7,4.0,5.0,200.0,114,168,49704.0,0.0
116000,2841,1,1250,8248,2,5,0.0,4.0,0.0,28,303,18200.0,0.0
143000,119,1,1328,9790,2,6,4.0,3.0,451.0,73,26,38544.0,1328.0
119000,1960,0,988,7200,2,5,0.0,3.0,0.0,60,80,16560.0,0.0
127500,1277,0,1278,7200,2,6,0.0,2.0,0.0,64,0,15360.0,0.0
200825,2466,1,1716,8125,2,6,0.0,5.0,0.0,115,53,70725.0,0.0
35000,2844,0,498,8088,2,2,0.0,3.0,0.0,32,100,6912.0,0.0
292500,1028,1,2840,12511,2,7,4.0,5.0,168.0,88,224,115632.0,0.0
106000,1043,1,987,1869,1,6,0.0,3.0,127.0,80,0,27160.0,0.0
85000,231,0,756,9259,2,4,0.0,3.0,0.0,37,80,24200.0,0.0
286500,461,0,1712,16770,3,8,4.0,5.0,270.0,112,401,78512.0,1712.0
127500,33,0,1069,4043,2,6,2.0,3.0,0.0,87,220,38280.0,0.0
210400,1795,0,1335,9000,2,7,0.0,5.0,0.0,116,210,67275.0,0.0
274000,1073,1,1518,12677,3,8,4.0,5.0,472.0,113,325,66444.0,0.0
264966,1576,1,1780,12852,2,8,4.0,5.0,0.0,117,192,71604.0,920.0
50000,2044,0,1484,10320,1,4,0.0,2.0,0.0,20,309,5280.0,0.0
139000,185,0,1652,10800,2,5,0.0,3.0,0.0,25,196,29536.0,686.0
300000,1828,1,2503,19522,2,7,3.0,4.0,272.0,100,281,56400.0,1223.0
